-4.5,2.56
-4.4997995,2.56
-4.4996,2.64
-4.4993995,2.56
-4.4992,2.56
-4.499,2.56
-4.4988,2.64
-4.4986,2.56
-4.4983995,2.64
-4.4982,2.64
-4.4979995,2.64
-4.4978,2.56
-4.4976,2.64
-4.4974,2.56
-4.4972,2.56
-4.4969995,2.56
-4.4968,2.56
-4.4965995,2.56
-4.4964,2.56
-4.4962,2.56
-4.496,2.56
-4.4958,2.56
-4.4955995,2.56
-4.4954,2.56
-4.4951995,2.56
-4.495,2.56
-4.4948,2.56
-4.4946,2.56
-4.4944,2.56
-4.4942,2.64
-4.494,2.64
-4.4937995,2.56
-4.4936,2.56
-4.4934,2.56
-4.4932,2.56
-4.493,2.56
-4.4928,2.56
-4.4926,2.56
-4.4923995,2.64
-4.4922,2.56
-4.492,2.64
-4.4918,2.56
-4.4916,2.64
-4.4914,2.56
-4.4912,2.64
-4.4909995,2.56
-4.4908,2.56
-4.4906,2.64
-4.4904,2.56
-4.4902,2.56
-4.49,2.56
-4.4898,2.56
-4.4895995,2.56
-4.4894,2.56
-4.4892,2.56
-4.489,2.64
-4.4888,2.56
-4.4886,2.56
-4.4884,2.56
-4.4881995,2.64
-4.488,2.56
-4.4878,2.56
-4.4876,2.56
-4.4874,2.56
-4.4872,2.64
-4.487,2.56
-4.4867995,2.56
-4.4866,2.56
-4.4863995,2.56
-4.4862,2.56
-4.486,2.56
-4.4858,2.64
-4.4856,2.64
-4.4853995,2.64
-4.4852,2.56
-4.4849995,2.56
-4.4848,2.56
-4.4846,2.56
-4.4844,2.64
-4.4842,2.56
-4.4839995,2.56
-4.4838,2.56
-4.4835995,2.56
-4.4834,2.64
-4.4832,2.56
-4.483,2.56
-4.4828,2.56
-4.4825995,2.64
-4.4824,2.56
-4.4821995,2.64
-4.482,2.56
-4.4818,2.56
-4.4816,2.56
-4.4814,2.56
-4.4811995,2.56
-4.481,2.56
-4.4807995,2.56
-4.4806,2.56
-4.4804,2.64
-4.4802,2.56
-4.48,2.4
-4.4797995,2.4
-4.4796,2.72
-4.4793995,2.4
-4.4792,2.48
-4.479,2.4
-4.4788,2.48
-4.4786,2.4
-4.4784,2.32
-4.4782,2.48
-4.4779995,2.48
-4.4778,2.4
-4.4776,2.48
-4.4774,2.48
-4.4772,2.48
-4.477,2.48
-4.4768,2.48
-4.4765995,2.48
-4.4764,2.4
-4.4762,2.48
-4.476,2.48
-4.4758,2.48
-4.4756,2.4
-4.4754,2.4
-4.4751995,2.4
-4.475,2.4
-4.4748,2.48
-4.4746,2.4
-4.4744,2.4
-4.4742,2.4
-4.474,2.4
-4.4737995,2.32
-4.4736,2.48
-4.4734,2.4
-4.4732,2.4
-4.473,2.48
-4.4728,2.4
-4.4726,2.4
-4.4723995,2.4
-4.4722,2.4
-4.472,2.4
-4.4718,2.4
-4.4716,2.4
-4.4714,2.4
-4.4712,2.4
-4.4709995,2.48
-4.4708,2.4
-4.4705995,2.4
-4.4704,2.48
-4.4702,2.4
-4.47,2.48
-4.4698,2.4
-4.4695995,2.4
-4.4694,2.48
-4.4691995,2.4
-4.469,2.48
-4.4688,2.48
-4.4686,2.48
-4.4684,2.4
-4.4681995,2.48
-4.468,2.4
-4.4677995,2.32
-4.4676,2.4
-4.4674,2.4
-4.4672,2.8
-4.467,2.48
-4.4667995,2.48
-4.4666,2.48
-4.4663995,2.4
-4.4662,2.48
-4.466,2.4
-4.4658,2.48
-4.4656,2.48
-4.4653995,2.48
-4.4652,2.48
-4.4649995,2.4
-4.4648,2.48
-4.4646,2.4
-4.4644,2.48
-4.4642,2.4
-4.4639995,2.4
-4.4638,2.48
-4.4635995,2.48
-4.4634,2.48
-4.4632,2.4
-4.463,2.48
-4.4628,2.4
-4.4626,2.48
-4.4624,2.4
-4.4621995,2.4
-4.462,2.4
-4.4618,2.48
-4.4616,2.48
-4.4614,2.48
-4.4612,2.48
-4.461,2.48
-4.4607995,2.48
-4.4606,2.48
-4.4604,2.48
-4.4602,2.48
-4.46,2.48
-4.4598,2.48
-4.4596,2.48
-4.4593995,2.48
-4.4592,2.4
-4.459,2.48
-4.4588,2.48
-4.4586,2.48
-4.4584,2.48
-4.4582,2.4
-4.4579995,2.48
-4.4578,2.48
-4.4576,2.48
-4.4574,2.48
-4.4572,2.48
-4.457,2.4
-4.4568,2.48
-4.4565995,2.48
-4.4564,2.48
-4.4562,2.4
-4.456,2.48
-4.4558,2.48
-4.4556,2.48
-4.4554,2.48
-4.4551995,2.48
-4.455,2.48
-4.4547995,2.48
-4.4546,2.48
-4.4544,2.48
-4.4542,2.48
-4.454,2.48
-4.4537995,2.48
-4.4536,2.48
-4.4533995,2.48
-4.4532,2.48
-4.453,2.48
-4.4528,2.48
-4.4526,2.48
-4.4523995,2.48
-4.4522,2.48
-4.4519995,2.48
-4.4518,2.48
-4.4516,2.48
-4.4514,2.48
-4.4512,2.48
-4.4509995,2.48
-4.4508,2.48
-4.4505995,2.48
-4.4504,2.48
-4.4502,2.48
-4.45,2.48
-4.4498,2.48
-4.4495995,2.48
-4.4494,2.48
-4.4491995,2.48
-4.449,2.48
-4.4488,2.48
-4.4486,2.48
-4.4484,2.48
-4.4481995,2.48
-4.448,2.48
-4.4477995,2.48
-4.4476,2.48
-4.4474,2.48
-4.4472,2.48
-4.447,2.48
-4.4468,2.48
-4.4466,2.48
-4.4463995,2.48
-4.4462,2.48
-4.446,2.48
-4.4458,2.48
-4.4456,2.48
-4.4454,2.48
-4.4452,2.48
-4.4449995,2.48
-4.4448,2.48
-4.4446,2.48
-4.4444,2.48
-4.4442,2.48
-4.444,2.48
-4.4438,2.48
-4.4435995,2.4
-4.4434,2.48
-4.4432,2.48
-4.443,2.48
-4.4428,2.48
-4.4426,2.48
-4.4424,2.48
-4.4421995,2.48
-4.442,2.48
-4.4418,2.48
-4.4416,2.48
-4.4414,2.48
-4.4412,2.48
-4.441,2.48
-4.4407995,2.4
-4.4406,2.4
-4.4404,2.48
-4.4402,2.4
-4.44,2.48
-4.4398,2.48
-4.4396,2.48
-4.4393995,2.48
-4.4392,2.48
-4.4389995,2.48
-4.4388,2.48
-4.4386,2.48
-4.4384,2.48
-4.4382,2.48
-4.4379995,2.48
-4.4378,2.48
-4.4375995,2.48
-4.4374,2.48
-4.4372,2.48
-4.437,2.48
-4.4368,2.48
-4.4365995,2.48
-4.4364,2.48
-4.4361995,2.48
-4.436,2.48
-4.4358,2.48
-4.4356,2.48
-4.4354,2.48
-4.4351995,2.48
-4.435,2.48
-4.4347995,2.48
-4.4346,2.48
-4.4344,2.48
-4.4342,2.48
-4.434,2.48
-4.4337995,2.48
-4.4336,2.48
-4.4333995,2.48
-4.4332,2.48
-4.433,2.48
-4.4328,2.48
-4.4326,2.48
-4.4323995,2.48
-4.4322,2.48
-4.4319995,2.48
-4.4318,2.48
-4.4316,2.48
-4.4314,2.48
-4.4312,2.48
-4.431,2.48
-4.4308,2.48
-4.4305995,2.48
-4.4304,2.48
-4.4302,2.48
-4.43,2.48
-4.4298,2.48
-4.4296,2.48
-4.4294,2.48
-4.4291995,2.48
-4.429,2.48
-4.4288,2.48
-4.4286,2.48
-4.4284,2.56
-4.4282,2.48
-4.428,2.48
-4.4277995,2.48
-4.4276,2.48
-4.4274,2.48
-4.4272,2.48
-4.427,2.48
-4.4268,2.48
-4.4266,2.48
-4.4263995,2.48
-4.4262,2.56
-4.426,2.48
-4.4258,2.48
-4.4256,2.48
-4.4254,2.48
-4.4252,2.48
-4.4249995,2.48
-4.4248,2.56
-4.4246,2.48
-4.4244,2.48
-4.4242,2.48
-4.424,2.48
-4.4238,2.56
-4.4235995,2.48
-4.4234,2.48
-4.4231995,2.48
-4.423,2.48
-4.4228,2.48
-4.4226,2.48
-4.4224,2.48
-4.4221995,2.48
-4.422,2.48
-4.4217995,2.48
-4.4216,2.48
-4.4214,2.48
-4.4212,2.48
-4.421,2.48
-4.4207995,2.56
-4.4206,2.48
-4.4203995,2.48
-4.4202,2.56
-4.42,2.48
-4.4198,2.48
-4.4196,2.56
-4.4193995,2.48
-4.4192,2.48
-4.4189995,2.48
-4.4188,2.48
-4.4186,2.56
-4.4184,2.48
-4.4182,2.48
-4.4179995,2.48
-4.4178,2.48
-4.4175995,2.48
-4.4174,2.48
-4.4172,2.48
-4.417,2.48
-4.4168,2.48
-4.4166,2.56
-4.4164,2.48
-4.4161995,2.48
-4.416,2.48
-4.4158,2.56
-4.4156,2.48
-4.4154,2.56
-4.4152,2.48
-4.415,2.48
-4.4147995,2.48
-4.4146,2.56
-4.4144,2.48
-4.4142,2.48
-4.414,2.48
-4.4138,2.48
-4.4136,2.48
-4.4133995,2.48
-4.4132,2.48
-4.413,2.48
-4.4128,2.56
-4.4126,2.48
-4.4124,2.48
-4.4122,2.48
-4.4119995,2.56
-4.4118,2.56
-4.4116,2.48
-4.4114,2.48
-4.4112,2.48
-4.411,2.56
-4.4108,2.48
-4.4105995,2.48
-4.4104,2.48
-4.4102,2.56
-4.41,2.56
-4.4098,2.48
-4.4096,2.48
-4.4094,2.48
-4.4091995,2.48
-4.409,2.48
-4.4088,2.56
-4.4086,2.48
-4.4084,2.48
-4.4082,2.56
-4.408,2.56
-4.4077995,2.48
-4.4076,2.48
-4.4073995,2.48
-4.4072,2.48
-4.407,2.48
-4.4068,2.56
-4.4066,2.48
-4.4063995,2.48
-4.4062,2.48
-4.4059995,2.48
-4.4058,2.48
-4.4056,2.48
-4.4054,2.56
-4.4052,2.48
-4.4049995,2.48
-4.4048,2.48
-4.4045995,2.48
-4.4044,2.56
-4.4042,2.56
-4.404,2.48
-4.4038,2.48
-4.4035995,2.48
-4.4034,2.48
-4.4031995,2.48
-4.403,2.48
-4.4028,2.48
-4.4026,2.48
-4.4024,2.48
-4.4021995,2.48
-4.402,2.56
-4.4017995,2.56
-4.4016,2.48
-4.4014,2.56
-4.4012,2.48
-4.401,2.56
-4.4008,2.56
-4.4006,2.48
-4.4003995,2.48
-4.4002,2.48
-4.4,2.48
-4.3998,2.48
-4.3996,2.56
-4.3994,2.56
-4.3992,2.56
-4.3989995,2.56
-4.3988,2.56
-4.3986,2.48
-4.3984,2.56
-4.3982,2.48
-4.398,2.56
-4.3978,2.56
-4.3975995,2.56
-4.3974,2.48
-4.3972,2.48
-4.397,2.48
-4.3968,2.48
-4.3966,2.56
-4.3964,2.56
-4.3961995,2.48
-4.396,2.48
-4.3958,2.48
-4.3956,2.48
-4.3954,2.56
-4.3952,2.48
-4.395,2.56
-4.3947995,2.56
-4.3946,2.56
-4.3944,2.48
-4.3942,2.56
-4.394,2.56
-4.3938,2.56
-4.3936,2.48
-4.3933995,2.56
-4.3932,2.48
-4.393,2.48
-4.3928,2.48
-4.3926,2.56
-4.3924,2.48
-4.3922,2.56
-4.3919995,2.48
-4.3918,2.56
-4.3915995,2.56
-4.3914,2.48
-4.3912,2.56
-4.391,2.48
-4.3908,2.48
-4.3905995,2.56
-4.3904,2.56
-4.3901995,2.56
-4.39,2.56
-4.3898,2.56
-4.3896,2.56
-4.3894,2.48
-4.3891995,2.48
-4.389,2.56
-4.3887995,2.48
-4.3886,2.48
-4.3884,2.48
-4.3882,2.56
-4.388,2.56
-4.3877995,2.48
-4.3876,2.56
-4.3873995,2.56
-4.3872,2.56
-4.387,2.48
-4.3868,2.56
-4.3866,2.56
-4.3863995,2.56
-4.3862,2.56
-4.3859995,2.56
-4.3858,2.56
-4.3856,2.48
-4.3854,2.56
-4.3852,2.56
-4.385,2.48
-4.3848,2.56
-4.3845995,2.56
-4.3844,2.56
-4.3842,2.56
-4.384,2.48
-4.3838,2.56
-4.3836,2.56
-4.3834,2.48
-4.3831995,2.56
-4.383,2.56
-4.3828,2.56
-4.3826,2.56
-4.3824,2.56
-4.3822,2.56
-4.382,2.56
-4.3817995,2.48
-4.3816,2.56
-4.3814,2.56
-4.3812,2.56
-4.381,2.56
-4.3808,2.56
-4.3806,2.56
-4.3803995,2.48
-4.3802,2.56
-4.38,2.48
-4.3798,2.56
-4.3796,2.48
-4.3794,2.56
-4.3792,2.56
-4.3789995,2.56
-4.3788,2.56
-4.3786,2.48
-4.3784,2.56
-4.3782,2.56
-4.378,2.56
-4.3778,2.48
-4.3775995,2.48
-4.3774,2.48
-4.3772,2.48
-4.377,2.48
-4.3768,2.48
-4.3766,2.64
-4.3764,2.48
-4.3761995,2.48
-4.376,2.48
-4.3757995,2.48
-4.3756,2.48
